55.80;18.20;17.53;2003
55.20;18.20;17.52;4008
56.10;18.20;17.54;6013
56.70;18.20;17.56;8018
56.30;18.20;17.55;10023
55.70;18.20;17.53;12028
55.20;18.20;17.52;14032
55.00;18.20;17.51;16037
54.90;18.20;17.51;18042
54.80;18.20;17.51;20047
54.70;18.20;17.50;22052
54.70;18.20;17.50;24057
55.00;18.20;17.51;26062
